Year_Month,Date,S_No,Commodity_Raw,Commodity,Target_Commodity,Category,Unit,National_Average_Price,Source_File,Islamabad,Rawalpindi,Gujranwala,Sialkot,Lahore,Faisalabad,Sargodha,Multan,Bahawalpur,Karachi,Hyderabad,Sukkur,Larkana,Peshawar,Bannu,Quetta,Khuzdar
2025-05,2025-05-01,20,Pulse Gram 1 Kg,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,314.58,2025-05_Annexure1.pdf,364.63,358.46,281.64,290.0,274.72,291.95,291.5,317.55,292.47,308.54,297.47,306.52,324.89,327.17,329.05,339.94,373.21
2025-05,2025-05-01,21,Potatoes 1 Kg,Potatoes,Potatoes,Vegetables,1 Kg,62.85,2025-05_Annexure1.pdf,81.96,72.37,61.56,61.56,61.31,52.65,50.76,60.0,62.36,68.07,56.85,52.33,49.44,75.95,62.95,62.02,91.12
2025-05,2025-05-01,22,Onions 1 Kg,Onions,Onions,Vegetables,1 Kg,45.51,2025-05_Annexure1.pdf,69.36,60.8,52.95,44.72,46.65,38.13,42.29,39.05,39.05,49.07,44.04,36.34,30.71,54.71,42.3,39.47,60.98
2025-05,2025-05-01,23,Tomatoes 1 Kg,Tomatoes,Tomatoes,Vegetables,1 Kg,49.05,2025-05_Annexure1.pdf,72.45,69.13,56.5,51.54,46.52,50.0,48.23,47.59,43.13,62.71,60.68,31.3,16.35,62.52,44.72,48.52,62.1
2025-06,2025-06-01,17,Pulse Masoor (Washed) 1 Kg,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,280.0,2025-06_Annexure1.pdf,330.0,353.83,380.0,340.0,351.28,360.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,280.83,290.0,280.0,280.0
2025-06,2025-06-01,18,Pulse Moong (Washed) 1 Kg,Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,370.0,2025-06_Annexure1.pdf,420.0,441.41,470.0,390.0,411.19,430.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,389.48,400.0,360.0,363.3
2025-06,2025-06-01,19,Pulse Mash (Washed) 1 Kg,Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,470.0,2025-06_Annexure1.pdf,480.0,503.75,530.0,480.0,489.9,500.0,410.0,416.64,420.0,420.0,420.0,420.0,450.0,458.52,470.0,460.0,463.31
2025-06,2025-06-01,20,Pulse Gram 1 Kg,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,290.0,2025-06_Annexure1.pdf,340.0,364.63,400.0,340.0,358.46,380.0,280.0,280.0,280.0,290.0,290.0,290.0,270.0,274.72,280.0,280.0,283.29
2025-06,2025-06-01,21,Potatoes 1 Kg,Potatoes,Potatoes,Vegetables,1 Kg,100.0,2025-06_Annexure1.pdf,90.0,105.41,120.0,76.0,96.12,120.0,80.0,86.53,90.0,90.0,93.22,100.0,80.0,87.12,100.0,80.0,86.18
2025-06,2025-06-01,22,Onions 1 Kg,Onions,Onions,Vegetables,1 Kg,50.0,2025-06_Annexure1.pdf,60.0,69.31,90.0,48.0,61.06,70.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,62.74,70.0,50.0,50.0
2025-06,2025-06-01,23,Tomatoes 1 Kg,Tomatoes,Tomatoes,Vegetables,1 Kg,80.0,2025-06_Annexure1.pdf,80.0,97.41,120.0,68.0,87.12,110.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,87.85,100.0,80.0,80.0
2025-07,2025-07-01,17,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,295.99,2025-07_Annexure1.xlsx,352.48,349.8,270.0,270.0,278.95,290.15,276.63,324.37,266.62,301.11,299.78,300.0,281.29,297.08,275.96,329.94,286.51
2025-07,2025-07-01,18,Pulse Moong (Washed),Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,398.37,2025-07_Annexure1.xlsx,439.71,409.03,371.64,361.81,385.06,363.3,398.58,398.88,393.31,385.58,413.58,420.0,395.13,389.37,380.0,449.95,430.0
2025-07,2025-07-01,19,Pulse Mash (Washed),Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,455.19,2025-07_Annexure1.xlsx,503.75,489.9,413.94,420.0,458.52,471.29,480.0,471.03,436.64,408.45,421.63,440.0,520.45,438.88,460.0,509.96,416.02
2025-07,2025-07-01,20,Pulse Gram,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,313.38,2025-07_Annexure1.xlsx,364.63,358.46,280.0,285.96,274.72,283.29,286.54,324.81,291.83,318.95,297.47,306.52,320.0,336.19,315.9,357.92,346.54
2025-07,2025-07-01,21,Potatoes,Potatoes,Potatoes,Vegetables,1 Kg,83.95,2025-07_Annexure1.xlsx,103.45,97.59,93.14,94.54,88.99,96.01,89.38,93.23,100.0,76.28,73.68,60.0,63.16,93.66,68.39,70.71,83.65
2025-07,2025-07-01,22,Onions,Onions,Onions,Vegetables,1 Kg,55.97,2025-07_Annexure1.xlsx,73.98,65.1,60.0,67.32,60.45,50.61,55.67,59.04,52.35,58.04,51.49,40.0,52.35,67.32,50.54,49.11,48.54
2025-07,2025-07-01,23,Tomatoes,Tomatoes,Tomatoes,Vegetables,1 Kg,85.63,2025-07_Annexure1.xlsx,118.02,103.01,105.22,98.67,110.06,89.35,86.35,82.77,102.87,98.82,86.43,74.87,85.57,82.26,64.47,44.82,60.31
2025-08,2025-08-01,17,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,295.31,2025-08_Annexure1.xlsx,339.13,339.19,270.0,270.0,276.15,283.13,280.0,322.16,266.62,304.78,299.78,300.0,280.0,294.5,280.0,329.94,300.0
2025-08,2025-08-01,18,Pulse Moong (Washed),Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,382.13,2025-08_Annexure1.xlsx,425.29,397.44,325.75,327.47,373.49,360.82,368.03,398.88,393.31,380.84,410.32,417.45,362.41,369.09,344.66,449.89,416.18
2025-08,2025-08-01,19,Pulse Mash (Washed),Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,447.58,2025-08_Annexure1.xlsx,503.75,489.9,403.31,410.0,447.65,470.83,480.0,471.03,433.27,404.02,415.09,437.45,488.8,434.96,456.64,489.96,394.84
2025-08,2025-08-01,20,Pulse Gram,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,307.55,2025-08_Annexure1.xlsx,354.01,352.74,280.0,280.0,267.18,288.31,280.0,303.65,293.18,314.42,294.9,306.52,320.0,326.07,303.24,339.94,342.94
2025-08,2025-08-01,21,Potatoes,Potatoes,Potatoes,Vegetables,1 Kg,81.92,2025-08_Annexure1.xlsx,103.95,98.4,90.79,86.53,76.93,91.95,91.58,99.42,100.0,76.26,65.39,60.0,56.84,91.37,67.35,72.15,86.18
2025-08,2025-08-01,22,Onions,Onions,Onions,Vegetables,1 Kg,69.73,2025-08_Annexure1.xlsx,97.64,84.19,80.0,77.66,77.01,64.28,67.01,76.67,74.83,65.03,62.85,54.77,69.76,87.66,70.4,46.57,50.0
2025-08,2025-08-01,23,Tomatoes,Tomatoes,Tomatoes,Vegetables,1 Kg,112.16,2025-08_Annexure1.xlsx,138.79,125.15,134.8,119.92,135.63,101.85,114.51,118.29,132.49,113.78,107.68,115.7,102.39,107.0,107.48,66.17,91.48
2025-09,2025-09-01,17,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,295.39,2025-09_Annexure1.xlsx,329.21,331.65,264.95,267.46,276.15,300.0,280.0,322.16,266.62,307.47,299.78,300.0,280.0,284.54,274.86,329.94,322.23
2025-09,2025-09-01,18,Pulse Moong (Washed),Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,387.18,2025-09_Annexure1.xlsx,419.95,399.08,337.47,337.47,368.52,370.0,391.56,407.15,388.21,381.12,404.65,409.88,364.17,367.53,371.18,469.85,415.46
2025-09,2025-09-01,19,Pulse Mash (Washed),Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,448.35,2025-09_Annexure1.xlsx,503.75,489.9,401.65,402.41,437.04,480.0,480.0,471.03,419.06,402.41,404.69,429.88,481.64,429.72,456.64,489.96,465.04
2025-09,2025-09-01,20,Pulse Gram,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,308.8,2025-09_Annexure1.xlsx,342.86,345.79,276.62,277.47,274.72,300.0,294.1,313.23,288.08,312.46,294.9,306.52,320.0,322.47,294.9,349.94,352.61
2025-09,2025-09-01,21,Potatoes,Potatoes,Potatoes,Vegetables,1 Kg,84.86,2025-09_Annexure1.xlsx,110.97,101.58,90.0,87.12,81.94,91.58,98.65,90.62,108.15,76.63,69.7,60.0,63.22,92.0,70.66,77.14,94.25
2025-09,2025-09-01,22,Onions,Onions,Onions,Vegetables,1 Kg,86.43,2025-09_Annexure1.xlsx,127.81,118.19,100.0,97.4,87.67,82.39,76.52,86.58,100.0,80.25,74.95,72.0,84.45,105.47,77.27,62.4,64.02
2025-09,2025-09-01,23,Tomatoes,Tomatoes,Tomatoes,Vegetables,1 Kg,198.04,2025-09_Annexure1.xlsx,245.66,233.27,246.57,240.76,216.67,232.84,209.2,220.99,238.02,171.41,172.18,170.85,201.02,187.17,141.81,130.48,167.23
2025-10,2025-10-01,17,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,294.32,2025-10_Annexure1.xlsx,322.99,323.2,257.97,260.0,276.15,303.9,280.0,322.16,262.55,307.84,293.77,300.0,280.0,285.29,275.88,339.88,330.0
2025-10,2025-10-01,18,Pulse Moong (Washed),Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,383.58,2025-10_Annexure1.xlsx,416.22,397.07,340.0,323.96,364.29,351.7,396.64,395.56,367.88,385.58,395.27,409.88,365.93,367.3,364.43,485.89,421.03
2025-10,2025-10-01,19,Pulse Mash (Washed),Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,448.06,2025-10_Annexure1.xlsx,503.75,489.9,400.0,390.0,437.04,480.0,480.0,471.03,399.8,403.58,398.29,429.88,480.0,435.53,454.64,499.88,493.24
2025-10,2025-10-01,20,Pulse Gram,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,299.69,2025-10_Annexure1.xlsx,337.91,332.33,251.23,267.97,269.78,281.62,286.54,298.84,259.14,311.72,290.2,300.0,320.0,320.32,294.56,337.92,359.63
2025-10,2025-10-01,21,Potatoes,Potatoes,Potatoes,Vegetables,1 Kg,83.38,2025-10_Annexure1.xlsx,117.61,104.68,90.0,82.55,76.99,83.2,91.58,98.52,113.95,77.08,69.05,60.0,61.29,92.51,62.16,72.34,92.83
2025-10,2025-10-01,22,Onions,Onions,Onions,Vegetables,1 Kg,110.52,2025-10_Annexure1.xlsx,150.54,142.25,124.2,120.36,111.96,104.67,105.05,116.89,121.42,113.82,109.3,94.96,86.8,140.27,110.91,71.89,85.44
2025-10,2025-10-01,23,Tomatoes,Tomatoes,Tomatoes,Vegetables,1 Kg,264.57,2025-10_Annexure1.xlsx,323.7,314.74,304.2,330.31,298.44,291.13,296.28,289.57,286.03,237.78,217.17,230.11,225.03,275.49,237.15,182.53,219.09
2025-11,2025-11-01,17,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,290.25,2025-11_Annexure1.xlsx,321.23,323.2,258.24,260.0,275.43,306.52,280.0,322.16,262.36,299.19,289.83,280.0,280.0,284.12,269.81,317.4,319.68
2025-11,2025-11-01,18,Pulse Moong (Washed),Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,377.9,2025-11_Annexure1.xlsx,413.61,397.07,344.96,320.0,357.68,340.0,396.64,379.94,353.3,385.93,391.36,409.88,365.93,364.69,329.54,479.96,426.17
2025-11,2025-11-01,19,Pulse Mash (Washed),Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,443.56,2025-11_Annexure1.xlsx,498.76,481.87,384.9,390.0,438.05,480.0,480.0,471.03,380.0,405.35,397.88,429.88,480.0,426.86,447.31,487.44,493.24
2025-11,2025-11-01,20,Pulse Gram,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,281.01,2025-11_Annexure1.xlsx,316.82,310.72,240.0,252.46,249.62,270.0,263.04,277.96,240.82,285.84,274.72,280.0,312.96,298.51,254.47,322.33,356.33
2025-11,2025-11-01,21,Potatoes,Potatoes,Potatoes,Vegetables,1 Kg,80.4,2025-11_Annexure1.xlsx,107.18,93.54,84.49,76.58,87.04,70.65,83.89,85.15,111.87,78.08,65.06,70.0,65.39,89.1,57.33,69.69,92.83
2025-11,2025-11-01,22,Onions,Onions,Onions,Vegetables,1 Kg,143.35,2025-11_Annexure1.xlsx,185.48,179.1,160.52,156.24,155.76,132.27,139.09,144.89,140.83,137.82,135.0,129.61,121.36,174.61,148.31,121.61,101.53
2025-11,2025-11-01,23,Tomatoes,Tomatoes,Tomatoes,Vegetables,1 Kg,135.99,2025-11_Annexure1.xlsx,207.52,185.0,155.1,148.12,151.68,129.32,130.27,121.19,152.16,121.48,105.48,107.67,118.69,163.34,129.51,116.44,111.03
2025-12,2025-12-01,17,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,283.53,2025-12_Annexure1.xlsx,316.07,313.96,240.0,249.8,275.19,316.58,267.37,322.16,264.08,289.47,271.93,280.0,284.87,283.29,260.0,302.4,300.0
2025-12,2025-12-01,18,Pulse Moong (Washed),Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,381.49,2025-12_Annexure1.xlsx,413.61,397.07,357.47,344.61,357.57,340.0,399.16,379.94,353.3,381.7,384.49,409.88,381.29,364.41,369.86,459.95,409.76
2025-12,2025-12-01,19,Pulse Mash (Washed),Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,437.48,2025-12_Annexure1.xlsx,497.11,479.22,380.0,384.97,438.39,480.0,458.23,471.03,380.0,396.97,381.71,429.88,463.74,424.36,440.0,487.44,476.22
2025-12,2025-12-01,20,Pulse Gram,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,268.04,2025-12_Annexure1.xlsx,308.1,299.46,230.0,237.14,247.32,260.78,243.29,276.59,237.46,271.59,254.51,280.0,283.24,294.32,240.0,299.93,315.82
2025-12,2025-12-01,21,Potatoes,Potatoes,Potatoes,Vegetables,1 Kg,64.68,2025-12_Annexure1.xlsx,89.21,82.22,64.76,73.15,66.6,56.46,42.34,77.93,88.64,73.34,52.56,58.68,55.85,66.4,44.72,47.3,89.44
2025-12,2025-12-01,22,Onions,Onions,Onions,Vegetables,1 Kg,99.62,2025-12_Annexure1.xlsx,139.12,140.21,111.3,104.66,104.26,95.46,94.57,98.45,96.64,94.74,78.15,80.63,75.67,127.3,100.0,87.85,91.12
2025-12,2025-12-01,23,Tomatoes,Tomatoes,Tomatoes,Vegetables,1 Kg,76.69,2025-12_Annexure1.xlsx,124.48,100.97,97.49,104.66,85.53,84.59,82.73,76.61,77.88,62.08,43.58,46.81,59.66,88.11,61.17,69.18,85.06
2026-01,2026-01-01,17,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,273.43,2026-01_Annexure1.xlsx,306.26,303.36,230.0,240.0,275.19,289.5,253.29,310.66,247.96,273.83,251.5,280.0,286.51,282.63,251.81,287.83,295.89
2026-01,2026-01-01,18,Pulse Moong (Washed),Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,386.05,2026-01_Annexure1.xlsx,413.61,397.07,360.0,371.98,367.46,340.33,400.0,379.94,358.77,373.74,386.54,409.88,402.09,364.41,380.0,463.84,409.76
2026-01,2026-01-01,19,Pulse Mash (Washed),Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,429.76,2026-01_Annexure1.xlsx,498.93,480.29,408.84,387.88,438.39,420.8,443.31,458.96,377.53,385.05,373.97,429.88,433.74,424.36,423.93,469.87,476.22
2026-01,2026-01-01,20,Pulse Gram,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,253.66,2026-01_Annexure1.xlsx,296.75,283.56,219.23,220.0,247.32,215.21,243.29,247.1,242.53,254.57,244.52,280.0,247.89,292.1,220.0,281.56,302.59
2026-01,2026-01-01,21,Potatoes,Potatoes,Potatoes,Vegetables,1 Kg,45.03,2026-01_Annexure1.xlsx,66.94,60.57,46.53,40.51,44.21,38.9,34.4,45.89,38.74,55.82,37.86,36.34,38.97,52.89,38.49,45.3,58.06
2026-01,2026-01-01,22,Onions,Onions,Onions,Vegetables,1 Kg,74.0,2026-01_Annexure1.xlsx,104.76,101.62,78.51,83.23,75.78,70.14,70.44,70.3,62.75,68.42,58.96,52.06,74.22,93.45,76.99,64.84,71.54
2026-01,2026-01-01,23,Tomatoes,Tomatoes,Tomatoes,Vegetables,1 Kg,79.38,2026-01_Annexure1.xlsx,120.65,108.31,105.35,101.41,94.7,84.96,91.54,73.92,71.7,56.96,52.53,48.91,68.64,97.56,72.54,64.3,79.28
2026-02,2026-02-01,17,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,264.58,2026-02_Annexure1.xlsx,293.87,293.87,227.46,242.49,260.05,259.4,253.29,303.22,263.29,260.5,248.74,264.58,261.32,256.09,249.43,279.84,293.18
2026-02,2026-02-01,18,Pulse Moong (Washed),Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,391.61,2026-02_Annexure1.xlsx,413.61,397.07,360.0,404.66,377.57,341.65,400.0,379.94,389.75,382.02,391.54,414.91,405.91,368.59,372.48,462.43,409.76
2026-02,2026-02-01,19,Pulse Mash (Washed),Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,455.64,2026-02_Annexure1.xlsx,511.31,490.88,472.32,467.21,469.5,422.95,446.64,451.08,423.31,438.98,428.05,437.45,439.62,453.27,464.7,462.43,476.22
2026-02,2026-02-01,20,Pulse Gram,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,252.58,2026-02_Annexure1.xlsx,308.38,290.28,229.89,224.94,247.32,213.21,243.29,235.36,256.62,256.14,245.92,264.58,228.9,263.04,240.0,267.38,300.0
2026-02,2026-02-01,21,Potatoes,Potatoes,Potatoes,Vegetables,1 Kg,36.33,2026-02_Annexure1.xlsx,60.77,51.75,35.48,27.11,35.97,29.42,28.23,33.16,28.04,48.26,34.63,30.0,30.25,50.0,37.22,35.12,40.15
2026-02,2026-02-01,22,Onions,Onions,Onions,Vegetables,1 Kg,68.89,2026-02_Annexure1.xlsx,93.52,89.25,80.79,68.87,74.57,60.98,64.81,65.44,69.76,63.39,55.26,60.0,55.61,89.14,72.0,53.25,70.99
2026-02,2026-02-01,23,Tomatoes,Tomatoes,Tomatoes,Vegetables,1 Kg,93.8,2026-02_Annexure1.xlsx,123.85,120.79,109.16,103.07,100.57,97.66,92.12,98.15,95.51,76.97,71.81,69.28,79.45,105.27,80.74,77.35,118.01
2026-03,2026-03-01,17,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,260.97,2026-03_Annexure1.xlsx,293.87,293.87,221.64,240.0,255.19,247.26,253.29,303.22,263.29,260.02,248.95,242.14,256.3,250.1,267.18,269.92,284.4
2026-03,2026-03-01,18,Pulse Moong (Washed),Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,388.49,2026-03_Annexure1.xlsx,413.61,397.07,360.0,354.96,377.57,341.65,400.0,379.94,382.02,388.04,391.54,420.0,405.91,370.0,372.48,454.92,409.76
2026-03,2026-03-01,19,Pulse Mash (Washed),Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,465.34,2026-03_Annexure1.xlsx,512.99,493.88,487.33,480.0,497.02,422.95,453.29,465.14,426.56,452.85,436.64,450.0,480.0,456.64,460.0,469.9,476.22
2026-03,2026-03-01,20,Pulse Gram,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,249.55,2026-03_Annexure1.xlsx,297.14,286.99,222.46,214.94,247.32,216.47,243.29,235.36,256.62,254.92,246.56,250.0,229.78,256.82,236.58,267.38,300.0
2026-03,2026-03-01,21,Potatoes,Potatoes,Potatoes,Vegetables,1 Kg,31.12,2026-03_Annexure1.xlsx,52.37,43.75,30.73,21.15,32.25,22.13,21.8,24.4,20.0,47.13,33.41,30.0,22.36,48.75,26.2,38.31,41.21
2026-03,2026-03-01,22,Onions,Onions,Onions,Vegetables,1 Kg,68.13,2026-03_Annexure1.xlsx,103.03,96.99,86.59,67.01,78.54,60.49,61.48,68.3,63.31,64.65,55.17,52.22,46.26,89.37,74.01,54.56,64.43
2026-03,2026-03-01,23,Tomatoes,Tomatoes,Tomatoes,Vegetables,1 Kg,71.38,2026-03_Annexure1.xlsx,108.74,102.87,98.63,91.6,78.64,79.47,76.58,79.94,74.5,53.35,46.95,48.01,48.3,89.98,60.74,55.04,64.43
2026-04,2026-04-01,17,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,260.69,2026-04_Annexure1.xlsx,293.87,293.87,222.18,240.0,250.14,247.57,253.29,314.37,263.29,261.96,248.41,220.0,280.0,246.53,260.0,279.87,275.89
2026-04,2026-04-01,18,Pulse Moong (Washed),Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,389.88,2026-04_Annexure1.xlsx,413.61,397.07,360.0,364.83,377.57,342.46,400.0,391.01,365.34,390.05,392.94,420.0,405.91,370.0,380.0,463.26,409.76
2026-04,2026-04-01,19,Pulse Mash (Washed),Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,473.46,2026-04_Annexure1.xlsx,512.99,493.88,469.72,464.76,532.48,422.4,470.25,483.26,416.56,457.56,439.1,470.0,499.6,470.49,500.0,484.93,476.22
2026-04,2026-04-01,20,Pulse Gram,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,250.12,2026-04_Annexure1.xlsx,284.8,281.11,220.0,216.61,245.33,216.47,243.29,249.17,256.62,253.24,246.56,250.0,246.06,257.47,240.0,261.56,300.0
2026-04,2026-04-01,21,Potatoes,Potatoes,Potatoes,Vegetables,1 Kg,33.9,2026-04_Annexure1.xlsx,56.68,48.53,30.0,36.34,33.47,23.41,24.47,28.07,22.71,49.73,33.16,27.39,23.21,49.65,30.0,43.72,41.21
2026-04,2026-04-01,22,Onions,Onions,Onions,Vegetables,1 Kg,74.43,2026-04_Annexure1.xlsx,122.48,110.82,88.46,83.2,82.55,70.12,69.13,70.96,69.06,68.43,55.93,56.46,44.2,98.49,76.52,73.49,63.74
2026-04,2026-04-01,23,Tomatoes,Tomatoes,Tomatoes,Vegetables,1 Kg,78.51,2026-04_Annexure1.xlsx,124.34,115.4,97.92,106.39,88.07,89.39,86.54,69.5,66.26,79.44,58.35,44.24,50.84,105.37,77.08,59.88,68.74
2026-05,2026-05-01,17,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,258.88,2026-05_Annexure1.xlsx,293.87,293.87,220.0,240.0,245.19,249.1,253.29,314.37,254.27,265.99,248.14,220.0,260.0,246.53,260.0,279.93,275.89
2026-05,2026-05-01,18,Pulse Moong (Washed),Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,389.73,2026-05_Annexure1.xlsx,413.61,397.07,355.36,390.0,370.87,346.54,400.0,391.01,364.1,391.82,396.59,420.0,405.91,370.0,373.21,459.95,393.84
2026-05,2026-05-01,19,Pulse Mash (Washed),Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,466.54,2026-05_Annexure1.xlsx,512.99,493.88,420.0,450.0,512.8,419.68,473.31,488.7,400.85,464.09,441.58,470.0,480.0,472.16,500.0,473.27,476.22
2026-05,2026-05-01,20,Pulse Gram,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,247.57,2026-05_Annexure1.xlsx,282.78,279.81,220.0,220.0,236.13,216.47,243.29,245.51,231.59,255.5,246.56,250.0,244.39,256.12,240.0,256.54,300.0
2026-05,2026-05-01,21,Potatoes,Potatoes,Potatoes,Vegetables,1 Kg,35.54,2026-05_Annexure1.xlsx,53.02,46.99,30.0,40.0,38.44,30.0,26.04,32.32,27.11,48.36,34.07,30.0,24.28,48.78,30.0,40.37,41.21
2026-05,2026-05-01,22,Onions,Onions,Onions,Vegetables,1 Kg,70.08,2026-05_Annexure1.xlsx,101.58,90.52,80.0,100.0,80.97,62.09,64.25,71.08,55.33,73.41,58.52,55.93,43.86,83.05,76.52,57.92,65.42
2026-05,2026-05-01,23,Tomatoes,Tomatoes,Tomatoes,Vegetables,1 Kg,60.91,2026-05_Annexure1.xlsx,98.22,87.83,61.04,71.23,48.78,51.02,62.25,48.83,41.25,79.03,63.19,35.57,54.37,75.87,59.44,55.43,77.29
2026-06,2026-06-01,17,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,258.81,2026-06_Annexure1.xlsx,293.87,293.87,220.0,240.0,245.19,249.1,253.29,314.37,246.62,261.19,250.32,220.0,260.0,246.53,260.0,289.93,275.89
2026-06,2026-06-01,18,Pulse Moong (Washed),Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,384.47,2026-06_Annexure1.xlsx,413.61,397.07,326.63,390.0,364.37,346.54,393.79,391.01,353.21,382.4,398.29,420.0,405.91,370.0,360.0,449.95,391.92
2026-06,2026-06-01,19,Pulse Mash (Washed),Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,461.62,2026-06_Annexure1.xlsx,512.99,493.88,420.0,450.0,498.8,421.86,473.31,488.7,379.73,454.47,420.38,470.0,463.87,469.14,500.0,476.6,476.22
2026-06,2026-06-01,20,Pulse Gram,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,245.61,2026-06_Annexure1.xlsx,282.78,279.81,211.09,216.61,233.53,216.47,243.29,245.51,213.12,254.07,246.56,250.0,252.14,254.22,240.0,259.92,295.44
2026-06,2026-06-01,21,Potatoes,Potatoes,Potatoes,Vegetables,1 Kg,45.06,2026-06_Annexure1.xlsx,79.69,65.26,35.83,40.0,43.11,35.2,38.83,46.84,28.23,55.5,46.13,40.0,42.59,50.87,31.98,42.23,74.91
2026-06,2026-06-01,22,Onions,Onions,Onions,Vegetables,1 Kg,90.5,2026-06_Annexure1.xlsx,120.08,108.51,106.27,100.0,96.99,89.63,83.2,95.02,82.83,85.97,88.81,80.0,72.85,97.65,80.0,84.02,79.61
2026-06,2026-06-01,23,Tomatoes,Tomatoes,Tomatoes,Vegetables,1 Kg,96.24,2026-06_Annexure1.xlsx,121.03,116.19,96.55,83.2,89.12,87.83,112.12,107.27,98.08,109.0,104.28,86.18,85.37,83.11,72.68,120.62,82.01
2026-07,2026-07-01,17,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,257.64,2026-07_Annexure1.xlsx,293.87,293.87,221.96,240.0,239.14,249.1,253.29,314.37,235.66,260.77,245.93,223.86,280.0,246.53,240.0,287.69,275.89
