Year_Month,Date,S_No,Commodity_Raw,Commodity,Target_Commodity,Category,Unit,National_Average_Price,Source_File,Islamabad,Rawalpindi,Gujranwala,Sialkot,Lahore,Faisalabad,Sargodha,Multan,Bahawalpur,Karachi,Hyderabad,Sukkur,Larkana,Peshawar,Bannu,Quetta,Khuzdar
2024-10,2024-10-01,31,Cooked Daal at Average Hotel Per Plate,Cooked Daal at Average Hotel,,Food Away from Home,Per Plate,159.84,2024-10_Annexure1.pdf,241.4,220.86,150.0,180.0,181.88,166.41,150.0,134.28,136.58,174.6,169.52,150.0,120.0,129.51,130.0,139.76,193.1
2024-10,2024-10-01,32,Tea Prepared Ordinary Per Cup,Tea Prepared Ordinary,,Food Away from Home,Per Cup,60.84,2024-10_Annexure1.pdf,70.0,68.58,60.0,50.0,56.95,63.16,60.0,70.0,50.0,69.35,71.45,60.0,70.0,47.37,50.0,80.0,50.0
2024-10,2024-10-01,33,Cigarettes Capstan 20'S Packet Each,Cigarettes Capstan 20'S Packet,,Tobacco,Each,231.93,2024-10_Annexure1.pdf,243.15,244.5,230.0,230.0,230.0,220.0,230.0,220.0,223.28,240.0,247.46,220.0,220.0,230.0,250.0,244.95,223.28
2024-10,2024-10-01,34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr","Long Cloth 57"" Gul Ahmed/Al Karam",,Textiles & Apparel,1 mtr,617.0,2024-10_Annexure1.pdf,670.74,651.66,667.0,660.0,678.0,491.3,680.0,758.0,760.98,726.84,494.92,500.0,516.14,642.0,700.0,648.72,400.0
2024-10,2024-10-01,35,Shirting (Average Quality) 1 mtr,Shirting (Average Quality),,Textiles & Apparel,1 mtr,475.67,2024-10_Annexure1.pdf,662.08,604.87,500.0,450.0,428.7,866.35,600.0,520.7,586.59,610.72,464.76,229.58,313.19,656.62,476.22,229.85,363.21
2024-10,2024-10-01,36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,Lawn Printed Gul Ahmed/Al Karam,,Textiles & Apparel,1 mtr,611.82,2024-10_Annexure1.pdf,530.36,489.43,748.0,650.0,784.81,600.0,650.0,655.0,818.89,662.91,494.92,550.0,532.8,702.0,650.0,648.72,400.0
2024-10,2024-10-01,37,Georgette (Average Quality) 1 mtr,Georgette (Average Quality),,Textiles & Apparel,1 mtr,288.56,2024-10_Annexure1.pdf,340.92,326.25,250.0,300.0,349.32,350.0,400.0,327.54,300.0,334.54,304.88,206.46,265.66,239.86,200.0,219.62,282.31
2024-10,2024-10-01,38,Gents Sandal Bata Pair,Gents Sandal Bata,,Footwear,Pair,2499.0,2024-10_Annexure1.pdf,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0
2024-10,2024-10-01,39,Gents Sponge Chappal Bata Pair,Gents Sponge Chappal Bata,,Footwear,Pair,599.0,2024-10_Annexure1.pdf,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0
2024-10,2024-10-01,40,Ladies Sandal Bata Pair,Ladies Sandal Bata,,Footwear,Pair,899.0,2024-10_Annexure1.pdf,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0,899.0
2024-10,2024-10-01,41,Electricity Charges upto 50 Units Per Unit,Electricity Charges upto 50 Units,,Energy & Utilities,Per Unit,6.55,2024-10_Annexure1.pdf,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55
2024-10,2024-10-01,42,Gas Charges upto,Gas Charges upto 3.3719 MMBTU,,Energy & Utilities,MMBTU,1976.5,2024-10_Annexure1.pdf,3.3719,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5
2024-10,2024-10-01,43,Firewood Whole 40 Kg,Firewood Whole,,Energy & Utilities,40 Kg,1227.85,2024-10_Annexure1.pdf,1857.95,1524.18,1500.0,1200.0,1587.95,1600.0,1200.0,1440.97,1400.0,1106.08,1032.28,848.53,883.01,1123.17,795.81,1324.13,1032.28
2024-10,2024-10-01,44,Energy Saver Philips 14 Watt Each,Energy Saver Philips 14 Watt,,Household Goods,Each,379.68,2024-10_Annexure1.pdf,276.63,260.4,550.0,575.0,500.0,400.0,550.0,575.0,272.7,350.0,350.0,300.0,370.0,350.0,250.0,350.0,432.67
2024-10,2024-10-01,45,Sufi Washing Soap 250 gm Cake Each,Sufi Washing Soap 250 gm Cake,,Personal & Household Care,Each,128.89,2024-10_Annexure1.pdf,131.62,131.29,130.0,120.0,125.0,130.0,130.0,125.0,136.58,130.0,130.0,138.0,120.0,130.0,130.0,130.0,125.0
2024-10,2024-10-01,46,Match Box Each,Match Box,,Household Goods,Each,6.24,2024-10_Annexure1.pdf,6.0,6.0,7.0,5.0,6.32,7.0,6.0,7.0,7.0,7.0,6.56,6.0,7.0,7.0,5.0,5.97,5.0
2024-10,2024-10-01,47,Petrol Super Per Litre,Petrol Super,,Fuel & Transport,Per Litre,248.18,2024-10_Annexure1.pdf,247.93,247.95,248.0,248.12,247.93,248.0,248.22,247.99,248.48,248.02,249.61,247.93,248.0,247.9,249.1,247.95,247.93
2024-10,2024-10-01,48,Hi-Speed Diesel Per Litre,Hi-Speed Diesel,,Fuel & Transport,Per Litre,250.43,2024-10_Annexure1.pdf,250.19,250.22,250.19,250.37,250.18,250.19,250.46,250.27,250.72,250.26,251.63,250.18,250.59,250.18,251.29,250.27,250.18
2024-10,2024-10-01,49,LPG,LPG 11.67 kg Cylinder,,Energy & Utilities,Each,2726.49,2024-10_Annexure1.pdf,11.67,3444.34,3436.38,3242.84,3219.67,3087.22,3171.96,3159.94,3141.81,2991.68,3065.67,3294.07,3197.46,3150.0,3177.9,2900.0,3234.88
2024-10,2024-10-01,50,Telephone Call Charges Per Minute,Telephone Call Charges,,Communication,Per Minute,1.79,2024-10_Annexure1.pdf,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
2024-10,2024-10-01,51,Toilet Soap LIFEBUOY 115 gm Each,Toilet Soap LIFEBUOY 115 gm,,Personal & Household Care,Each,107.05,2024-10_Annexure1.pdf,98.61,98.85,105.8,111.47,94.33,105.0,117.47,111.47,104.29,99.74,111.48,110.0,118.6,103.32,111.47,111.48,110.0
2024-11,2024-11-01,1,Wheat Flour Bag 20 Kg,Wheat Flour Bag,,Cereals & Grains,20 Kg,1835.59,2024-11_Annexure1.pdf,1946.49,1936.81,1748.54,1727.09,1730.0,1724.47,1729.79,1673.41,1778.16,2017.91,1978.14,1769.91,1857.27,1868.8,1824.03,1956.22,1993.31
2024-11,2024-11-01,2,Rice Basmati Broken (Average Quality)1 Kg,Rice Basmati Broken (Average Quality),,Cereals & Grains,1 Kg,207.35,2024-11_Annexure1.pdf,253.13,233.2,180.0,190.0,189.61,200.0,168.29,193.1,186.43,269.26,229.04,200.0,255.75,206.03,147.08,268.67,203.28
2024-11,2024-11-01,3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,Rice IRRI-6/9 (Sindh/Punjab),,Cereals & Grains,1 Kg,-0.69,2024-11_Annexure1.pdf,171.14,148.93,160.0,160.0,158.86,170.0,179.17,175.76,170.0,130.0,148.82,166.6,184.95,150.0,161.81,162.94,160.76
2024-11,2024-11-01,4,Bread plain (Small Size) Each,Bread plain (Small Size),,Bakery & Confectionery,Each,108.85,2024-11_Annexure1.pdf,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.29,120.0,100.0,112.92,100.0,100.0,120.0,100.0
2024-11,2024-11-01,5,Beef with Bone (Average Quality) 1 Kg,Beef with Bone (Average Quality),,Meat & Poultry,1 Kg,1015.12,2024-11_Annexure1.pdf,1208.19,1128.34,1000.0,1048.81,1018.31,1200.0,900.0,1051.92,983.05,1222.11,1099.62,832.03,1000.0,940.33,800.0,959.97,983.05
2024-11,2024-11-01,6,Mutton (Average Quality) 1 Kg,Mutton (Average Quality),,Meat & Poultry,1 Kg,1948.62,2024-11_Annexure1.pdf,2224.58,2234.64,2066.12,2049.39,2232.84,2200.0,1800.0,2046.51,1832.73,2111.74,1889.71,1600.0,1949.36,1858.98,1550.0,1998.33,1683.17
2024-11,2024-11-01,7,Chicken Farm Broiler (Live) 1 Kg,Chicken Farm Broiler (Live),,Meat & Poultry,1 Kg,373.66,2024-11_Annexure1.pdf,364.67,362.37,349.02,349.02,343.29,350.58,358.65,365.03,346.19,412.13,396.57,397.35,369.59,364.67,377.39,391.71,474.92
2024-11,2024-11-01,8,Milk fresh (Un-boiled) 1 Ltr,Milk fresh (Un-boiled),,Dairy & Eggs,1 Ltr,196.96,2024-11_Annexure1.pdf,222.84,216.86,200.0,170.0,179.46,200.0,160.0,189.67,153.26,220.0,218.32,200.0,233.14,232.45,180.0,200.0,196.61
2024-11,2024-11-01,9,Curd (Dahi) Loose 1 Kg,Curd (Dahi) Loose,,Dairy & Eggs,1 Kg,231.02,2024-11_Annexure1.pdf,240.0,240.36,220.0,180.0,220.47,240.0,200.0,225.5,200.0,335.48,314.88,220.0,266.5,252.53,190.0,220.0,213.28
2024-11,2024-11-01,10,Powdered Milk NIDO 390 gm PolybagEach,Powdered Milk NIDO 390 gm Polybag,,Dairy & Eggs,Each,1034.92,2024-11_Annexure1.pdf,1055.72,1047.89,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1015.66,1047.49,1030.0,1030.0,1047.77,1050.0,1030.0,1030.0
2024-11,2024-11-01,11,Eggs Hen (Farm) 1 Dozen,Eggs Hen (Farm),,Dairy & Eggs,1 Dozen,344.55,2024-11_Annexure1.pdf,349.58,349.47,349.78,354.61,338.87,351.53,338.87,342.5,335.64,346.57,345.23,344.89,337.69,353.78,346.41,336.24,336.56
2024-11,2024-11-01,12,Mustard Oil (Average Quality) 1 Kg,Mustard Oil (Average Quality),,Oils & Fats,1 Kg,547.27,2024-11_Annexure1.pdf,643.22,633.89,535.78,534.93,517.2,550.0,522.3,547.48,533.25,559.33,518.2,487.38,518.3,605.36,524.4,563.98,533.25
2024-11,2024-11-01,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre TinEach","Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",,Oils & Fats,Each,2713.29,2024-11_Annexure1.pdf,2769.66,2769.66,2719.66,2719.66,2715.0,2717.11,2704.98,2695.0,2688.24,2740.56,2695.0,2719.89,2695.0,2680.92,2709.46,2668.52,2719.89
2024-11,2024-11-01,14,Vegetable Ghee DALDA/HABIB 2.5 kg TinEach,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,,Oils & Fats,Each,1358.61,2024-11_Annexure1.pdf,1393.71,1393.71,1343.36,1343.36,1385.0,1367.25,1350.0,1343.71,1374.09,1390.01,1335.0,1330.0,1366.29,1329.99,1386.99,1340.57,1326.82
2024-11,2024-11-01,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg PouchEach,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,,Oils & Fats,Each,544.93,2024-11_Annexure1.pdf,554.4,554.4,549.93,549.93,557.86,539.86,550.86,546.94,555.33,547.68,539.0,534.63,546.56,542.39,537.34,529.15,528.76
2024-11,2024-11-01,16,Bananas (Kela) Local 1 Dozen,Bananas (Kela) Local,,Fruits,1 Dozen,116.33,2024-11_Annexure1.pdf,183.92,167.43,120.0,140.0,107.28,106.27,104.66,146.43,123.24,109.96,88.66,100.0,75.54,132.43,112.92,94.51,112.92
2024-11,2024-11-01,17,Pulse Masoor (Washed) 1 Kg,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,305.09,2024-11_Annexure1.pdf,359.98,353.41,280.0,280.0,290.84,336.63,293.98,307.42,281.64,306.28,313.19,300.0,292.96,287.71,284.87,329.94,303.3
2024-11,2024-11-01,18,Pulse Moong (Washed) 1 Kg,Pulse Moong (Washed),Pulse Moong (Washed),Pulses & Legumes,1 Kg,385.25,2024-11_Annexure1.pdf,393.28,380.54,380.0,360.0,349.39,373.3,380.0,376.74,363.3,408.75,422.64,414.97,401.4,361.64,380.0,419.92,393.22
2024-11,2024-11-01,19,Pulse Mash (Washed) 1 Kg,Pulse Mash (Washed),Pulse Mash (Washed),Pulses & Legumes,1 Kg,523.56,2024-11_Annexure1.pdf,573.56,564.24,474.92,480.0,513.42,566.62,541.65,507.49,484.94,499.98,492.45,560.0,548.25,474.31,539.95,594.9,506.58
2024-11,2024-11-01,20,Pulse Gram 1 Kg,Pulse Gram,Pulse Gram,Pulses & Legumes,1 Kg,398.51,2024-11_Annexure1.pdf,440.63,426.68,372.35,359.86,357.87,378.85,374.64,387.04,413.77,421.61,410.3,420.0,383.04,414.23,381.63,439.89,406.56
2024-11,2024-11-01,21,Potatoes 1 Kg,Potatoes,Potatoes,Vegetables,1 Kg,110.93,2024-11_Annexure1.pdf,146.22,139.8,135.96,135.37,133.15,125.57,108.98,142.17,112.92,93.06,81.99,80.0,86.18,119.03,100.0,84.61,100.0
2024-11,2024-11-01,22,Onions 1 Kg,Onions,Onions,Vegetables,1 Kg,149.69,2024-11_Annexure1.pdf,172.04,160.27,153.26,169.85,154.53,139.36,139.08,155.16,154.92,158.56,155.13,146.59,140.2,150.48,133.05,121.28,150.0
2024-11,2024-11-01,23,Tomatoes 1 Kg,Tomatoes,Tomatoes,Vegetables,1 Kg,165.65,2024-11_Annexure1.pdf,196.71,189.41,175.01,191.24,180.66,156.91,156.82,162.19,188.19,178.62,166.16,142.75,157.48,161.5,133.22,130.25,168.25
2024-11,2024-11-01,24,Sugar Refined 1 Kg,Sugar Refined,,Sugar & Sweeteners,1 Kg,131.61,2024-11_Annexure1.pdf,137.36,136.96,133.73,133.73,133.73,128.73,130.0,129.5,129.33,134.44,128.28,122.99,130.0,135.35,130.0,131.99,132.07
2024-11,2024-11-01,25,Gur (Average Quality) 1 Kg,Gur (Average Quality),,Sugar & Sweeteners,1 Kg,207.64,2024-11_Annexure1.pdf,229.79,211.8,180.0,220.0,212.16,200.0,211.47,222.18,155.7,241.61,244.52,180.0,174.93,222.45,200.0,242.43,206.46
2024-11,2024-11-01,26,Salt Powdered (NATIONAL/SHAN) 800 gm PacketEach,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,,Condiments & Spices,Each,71.31,2024-11_Annexure1.pdf,75.67,73.84,70.0,70.0,70.0,70.0,77.37,70.0,70.0,76.21,70.0,70.0,70.0,70.0,70.0,70.0,70.0
2024-11,2024-11-01,27,Chilies Powder NATIONAL 200 gm PacketEach,Chilies Powder NATIONAL 200 gm Packet,,Condiments & Spices,Each,320.0,2024-11_Annexure1.pdf,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
2024-11,2024-11-01,28,Garlic (Lehsun) 1 Kg,Garlic (Lehsun),,Vegetables,1 Kg,651.33,2024-11_Annexure1.pdf,651.62,620.06,700.0,691.41,533.28,623.57,665.45,711.48,653.06,694.69,653.78,691.41,596.59,643.13,671.91,614.64,682.92
2024-11,2024-11-01,29,Tea Lipton Yellow Label 190 gm PacketEach,Tea Lipton Yellow Label 190 gm Packet,,Beverages,Each,543.78,2024-11_Annexure1.pdf,542.86,542.86,542.86,542.86,542.85,542.83,542.86,542.85,542.86,542.86,542.85,558.82,542.85,542.85,542.85,542.85,542.85
2024-11,2024-11-01,30,Cooked Beef at Average Hotel Per Plate,Cooked Beef at Average Hotel,,Food Away from Home,Per Plate,297.78,2024-11_Annexure1.pdf,335.49,305.01,400.0,350.0,281.76,315.82,300.0,300.0,273.17,353.68,301.62,200.0,240.0,239.57,250.0,344.98,343.2
2024-11,2024-11-01,31,Cooked Daal at Average Hotel Per Plate,Cooked Daal at Average Hotel,,Food Away from Home,Per Plate,160.91,2024-11_Annexure1.pdf,241.4,220.86,150.0,180.0,194.15,166.41,150.0,134.28,136.58,174.73,172.25,150.0,120.0,133.72,130.0,139.76,193.1
2024-11,2024-11-01,32,Tea Prepared Ordinary Per Cup,Tea Prepared Ordinary,,Food Away from Home,Per Cup,60.98,2024-11_Annexure1.pdf,70.0,68.58,60.0,50.0,59.22,63.16,60.0,70.0,50.0,69.35,71.45,60.0,70.0,47.37,50.0,80.0,50.0
2024-11,2024-11-01,33,Cigarettes Capstan 20'S Packet Each,Cigarettes Capstan 20'S Packet,,Tobacco,Each,232.06,2024-11_Annexure1.pdf,243.15,244.5,230.0,230.0,230.0,220.0,230.0,220.0,223.28,240.0,250.0,220.0,220.0,230.0,250.0,244.95,223.28
2024-11,2024-11-01,34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr","Long Cloth 57"" Gul Ahmed/Al Karam",,Textiles & Apparel,1 mtr,617.0,2024-11_Annexure1.pdf,670.74,651.66,667.0,660.0,678.0,491.3,680.0,758.0,760.98,726.84,494.92,500.0,516.14,642.0,700.0,648.72,400.0
2024-11,2024-11-01,35,Shirting (Average Quality) 1 mtr,Shirting (Average Quality),,Textiles & Apparel,1 mtr,476.2,2024-11_Annexure1.pdf,662.08,609.94,500.0,450.0,428.7,866.35,600.0,520.7,586.59,617.09,464.76,229.58,313.19,656.62,476.22,229.85,363.21
2024-11,2024-11-01,36,Lawn Printed Gul Ahmed/Al Karam 1 mtr,Lawn Printed Gul Ahmed/Al Karam,,Textiles & Apparel,1 mtr,611.82,2024-11_Annexure1.pdf,530.36,489.43,748.0,650.0,784.81,600.0,650.0,655.0,818.89,662.91,494.92,550.0,532.8,702.0,650.0,648.72,400.0
2024-11,2024-11-01,37,Georgette (Average Quality) 1 mtr,Georgette (Average Quality),,Textiles & Apparel,1 mtr,291.12,2024-11_Annexure1.pdf,361.59,357.24,250.0,300.0,349.32,350.0,400.0,327.54,300.0,334.54,304.88,206.46,265.66,239.86,200.0,219.62,282.31
2024-11,2024-11-01,38,Gents Sandal Bata Pair,Gents Sandal Bata,,Footwear,Pair,2499.0,2024-11_Annexure1.pdf,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0,2499.0
2024-11,2024-11-01,39,Gents Sponge Chappal Bata Pair,Gents Sponge Chappal Bata,,Footwear,Pair,599.0,2024-11_Annexure1.pdf,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0
2024-11,2024-11-01,40,Ladies Sandal Bata Pair,Ladies Sandal Bata,,Footwear,Pair,1121.47,2024-11_Annexure1.pdf,1121.47,1121.47,1121.47,1121.47,1121.47,1121.47,1121.47,1121.47,1121.47,1121.47,1121.47,1121.47,1121.47,1121.47,1121.47,1121.47,1121.47
2024-11,2024-11-01,41,Electricity Charges upto 50 Units Per Unit,Electricity Charges upto 50 Units,,Energy & Utilities,Per Unit,6.55,2024-11_Annexure1.pdf,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55
2024-11,2024-11-01,42,Gas Charges upto,Gas Charges upto 3.3719 MMBTU,,Energy & Utilities,MMBTU,1976.5,2024-11_Annexure1.pdf,3.3719,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5,1976.5
2024-11,2024-11-01,43,Firewood Whole 40 Kg,Firewood Whole,,Energy & Utilities,40 Kg,1262.73,2024-11_Annexure1.pdf,1983.8,1611.24,1500.0,1347.07,1755.42,1600.0,1237.31,1440.97,1400.0,1106.08,1032.28,900.0,883.01,1180.49,795.81,1324.13,1032.28
2024-11,2024-11-01,44,Energy Saver Philips 14 Watt Each,Energy Saver Philips 14 Watt,,Household Goods,Each,379.68,2024-11_Annexure1.pdf,276.63,260.4,550.0,575.0,500.0,400.0,550.0,575.0,272.7,350.0,350.0,300.0,370.0,350.0,250.0,350.0,432.67
2024-11,2024-11-01,45,Sufi Washing Soap 250 gm Cake Each,Sufi Washing Soap 250 gm Cake,,Personal & Household Care,Each,129.67,2024-11_Annexure1.pdf,131.62,131.29,130.0,130.0,125.88,130.0,130.0,126.95,136.58,130.0,130.0,138.0,120.0,130.0,130.0,130.0,125.0
2024-11,2024-11-01,46,Match Box Each,Match Box,,Household Goods,Each,6.24,2024-11_Annexure1.pdf,6.0,6.0,7.0,5.0,6.32,7.0,6.0,7.0,7.0,7.0,6.56,6.0,7.0,7.0,5.0,5.97,5.0
2024-11,2024-11-01,47,Petrol Super Per Litre,Petrol Super,,Fuel & Transport,Per Litre,249.56,2024-11_Annexure1.pdf,249.28,249.29,249.3,249.47,249.28,249.29,249.57,249.38,249.83,249.37,250.65,249.29,250.1,249.3,250.5,249.3,249.29
2024-11,2024-11-01,48,Hi-Speed Diesel Per Litre,Hi-Speed Diesel,,Fuel & Transport,Per Litre,256.32,2024-11_Annexure1.pdf,256.05,256.08,256.1,256.23,256.05,256.05,256.33,256.12,256.56,256.13,257.35,256.5,256.5,256.1,257.2,256.1,256.05
2024-11,2024-11-01,49,LPG,LPG 11.67 kg Cylinder,,Energy & Utilities,Each,2964.85,2024-11_Annexure1.pdf,11.67,3580.86,3603.49,3683.79,3643.62,3557.9,3580.77,3336.48,3497.76,3434.43,3237.11,3255.24,3470.89,3401.22,3490.41,3182.32,3274.94
2024-11,2024-11-01,50,Telephone Call Charges Per Minute,Telephone Call Charges,,Communication,Per Minute,1.79,2024-11_Annexure1.pdf,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
2024-11,2024-11-01,51,Toilet Soap LIFEBUOY 115 gm Each,Toilet Soap LIFEBUOY 115 gm,,Personal & Household Care,Each,105.15,2024-11_Annexure1.pdf,94.34,95.39,105.8,111.47,94.33,105.0,117.47,111.47,99.75,99.74,105.45,110.0,118.6,103.32,98.35,111.48,110.0
2024-12,2024-12-01,1,Wheat Flour Bag 20 Kg,Wheat Flour Bag,,Cereals & Grains,20 Kg,1806.35,2024-12_Annexure1.pdf,1929.78,1917.14,1748.54,1727.09,1730.0,1624.93,1771.24,1661.75,1699.5,1967.43,1964.53,1679.88,1788.07,1844.5,1791.1,1956.85,1968.15
2024-12,2024-12-01,2,Rice Basmati Broken (Average Quality)1 Kg,Rice Basmati Broken (Average Quality),,Cereals & Grains,1 Kg,203.9,2024-12_Annexure1.pdf,253.13,233.2,180.0,190.0,185.6,200.0,164.93,193.1,186.43,269.26,229.04,200.0,249.02,190.15,130.0,264.97,203.28
2024-12,2024-12-01,3,Rice IRRI-6/9 (Sindh/Punjab) 1 Kg,Rice IRRI-6/9 (Sindh/Punjab),,Cereals & Grains,1 Kg,-1.15,2024-12_Annexure1.pdf,171.14,148.93,160.0,160.0,158.86,170.0,179.14,175.76,170.0,128.28,142.65,153.99,179.88,150.0,159.95,161.81,163.36
2024-12,2024-12-01,4,Bread plain (Small Size) Each,Bread plain (Small Size),,Bakery & Confectionery,Each,108.84,2024-12_Annexure1.pdf,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.14,120.0,100.0,112.92,100.0,100.0,120.0,100.0
2024-12,2024-12-01,5,Beef with Bone (Average Quality) 1 Kg,Beef with Bone (Average Quality),,Meat & Poultry,1 Kg,1022.15,2024-12_Annexure1.pdf,1208.19,1128.34,1000.0,1100.0,1018.31,1200.0,900.0,1083.07,983.05,1232.7,1099.62,848.53,1000.0,951.76,800.0,959.97,983.05
2024-12,2024-12-01,6,Mutton (Average Quality) 1 Kg,Mutton (Average Quality),,Meat & Poultry,1 Kg,1960.51,2024-12_Annexure1.pdf,2224.58,2234.64,2100.0,2100.0,2232.84,2200.0,1837.37,2100.0,1832.73,2116.32,1889.71,1600.0,1974.52,1861.63,1550.0,1998.33,1683.17
2024-12,2024-12-01,7,Chicken Farm Broiler (Live) 1 Kg,Chicken Farm Broiler (Live),,Meat & Poultry,1 Kg,348.37,2024-12_Annexure1.pdf,345.09,347.67,325.72,328.11,317.48,333.08,327.91,342.26,323.52,390.37,381.24,368.91,346.45,343.0,352.0,363.67,398.71
2024-12,2024-12-01,8,Milk fresh (Un-boiled) 1 Ltr,Milk fresh (Un-boiled),,Dairy & Eggs,1 Ltr,197.04,2024-12_Annexure1.pdf,224.04,216.86,200.0,170.0,179.46,200.0,160.0,189.94,153.26,220.0,218.32,200.0,233.14,232.45,180.0,200.0,196.61
2024-12,2024-12-01,9,Curd (Dahi) Loose 1 Kg,Curd (Dahi) Loose,,Dairy & Eggs,1 Kg,231.06,2024-12_Annexure1.pdf,240.0,241.06,220.0,180.0,220.47,240.0,200.0,225.5,200.0,335.48,314.88,220.0,266.5,252.53,190.0,220.0,213.28
2024-12,2024-12-01,10,Powdered Milk NIDO 390 gm PolybagEach,Powdered Milk NIDO 390 gm Polybag,,Dairy & Eggs,Each,1034.92,2024-12_Annexure1.pdf,1055.72,1047.89,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1015.66,1047.49,1030.0,1030.0,1047.77,1050.0,1030.0,1030.0
2024-12,2024-12-01,11,Eggs Hen (Farm) 1 Dozen,Eggs Hen (Farm),,Dairy & Eggs,1 Dozen,344.53,2024-12_Annexure1.pdf,343.6,346.18,335.67,342.25,331.58,346.44,331.32,336.22,341.13,350.04,352.86,342.4,354.89,350.93,356.64,354.9,341.52
2024-12,2024-12-01,12,Mustard Oil (Average Quality) 1 Kg,Mustard Oil (Average Quality),,Oils & Fats,1 Kg,566.63,2024-12_Annexure1.pdf,643.22,633.89,540.0,540.0,537.21,553.73,584.66,571.81,518.26,576.88,545.8,467.43,594.94,628.57,550.0,597.21,577.65
2024-12,2024-12-01,13,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre TinEach","Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",,Oils & Fats,Each,2805.73,2024-12_Annexure1.pdf,2887.47,2887.47,2844.56,2844.56,2734.78,2860.93,2856.75,2796.94,2767.27,2865.0,2821.52,2745.0,2869.99,2774.52,2695.0,2712.49,2745.0
2024-12,2024-12-01,14,Vegetable Ghee DALDA/HABIB 2.5 kg TinEach,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,,Oils & Fats,Each,1440.21,2024-12_Annexure1.pdf,1473.66,1473.66,1454.56,1448.02,1456.04,1454.88,1463.74,1411.12,1463.74,1470.75,1431.35,1426.35,1461.01,1425.0,1425.0,1380.22,1370.0
2024-12,2024-12-01,15,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg PouchEach,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,,Oils & Fats,Each,568.08,2024-12_Annexure1.pdf,577.48,577.48,574.46,572.81,570.71,557.48,575.97,575.0,577.48,573.04,555.85,559.93,572.96,571.99,550.0,571.16,545.0
2024-12,2024-12-01,16,Bananas (Kela) Local 1 Dozen,Bananas (Kela) Local,,Fruits,1 Dozen,119.42,2024-12_Annexure1.pdf,194.44,172.69,120.0,140.0,122.15,106.27,108.75,146.43,123.24,113.82,87.79,100.0,81.21,127.38,112.92,107.81,112.92
2024-12,2024-12-01,17,Pulse Masoor (Washed) 1 Kg,Pulse Masoor (Washed),Pulse Masoor (Washed),Pulses & Legumes,1 Kg,300.18,2024-12_Annexure1.pdf,348.79,347.96,280.0,280.0,290.84,343.3,266.62,307.42,280.0,299.88,314.88,300.0,280.0,287.71,277.47,329.86,286.51
